doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
10.1145/3486611.3486669,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3486611.3486669,"Wang, Gang and Pan, Shijia and Xu, Susu",2021,Decoupling the Unfairness Propagation Chain in Crowd Sensing and Learning Systems for Spatio-Temporal Urban Monitoring,inproceedings,"Proceedings of the 8th ACM International Conference on Systems for Energy-Efficient Buildings, Cities, and Transportation",ACM,"In smart cities, urban monitoring systems rely on advanced mobile sensing and learning technologies to track large-scale urban systems and provide efficient urban services in real time. However, the fidelity and amount of sensors deployed at different geo-communities are closely related to their socioeconomic conditions, demographics, and entrenched geographic patterns, causing inequal sensing opportunities across communities. The biased sensing data contain distorted spatio-temporal patterns of undersensed community, inducing unfairness in subsequent algorithmic prediction and decision-making. This work characterize this unfairness propagation chain of sensing - learning - decision-making process. We introduce the first formal mathematical definitions to quantify and decouple community-level unfairness induced by joint cascading effects of sensing inequality and algorithmic bias. Our real-world experiments with vehicular crowdsensing system in Cangzhou, China verifies that sensing inequality, especially community-level gap of sensor fidelity, result in large fairness gap in spatio-temporal data imputation task. Our preliminary results show that sensing inequality amplifies the algorithmic bias. This work is a critical first step in formally defining and understanding unfairness propagation in intelligent spatio-temporal urban monitoring system.",fairness; crowdsensing systems; urban monitoring
10.1145/3437120.3437283,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3437120.3437283,"Tsenos, Michalis and Zacheilas, Nikos and Kalogeraki, Vana",2020,Dynamic Rate Control in the Kafka System,inproceedings,24th Pan-Hellenic Conference on Informatics,ACM," In this paper we propose RACER (Rate Adjusting ConsumER), a novel framework which implements a smart filtering and queuing mechanism that is able to deal effectively with sudden bursts and overloads which are frequently experienced in Big Data messaging systems. RACER provides rate control capabilities to the Kafka’s consumer API which allows us to effectively meet the requirements of the end-services without interference among them. Our experimental evaluation using smart city data, illustrates the benefits of our approach.",Apache Kafka; Distributed Systems; Pub/Sub; Rate Control
10.1145/3384772.3385153,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3384772.3385153,"Hee-jeong Choi, Jaz and Forlano, Laura and Kera, Denisa",2020,Situated Automation: Algorithmic Creatures in Participatory Design,inproceedings,Proceedings of the 16th Participatory Design Conference 2020 - Participation(s) Otherwise - Volume 2,ACM,"This paper introduces the notion of situated automation to explore how emerging technologies of automation (such as artificial intelligence, machine learning, and algorithms) might be considered as actors in Participatory Design (PD). The growing significance of these algorithmic systems in the shaping of public and private lives of the citizens make them a timely and important site of research and advocacy. This paper presents examples of practices and projects that work with the paradoxes of automation and participation as a site where the different actors collide and form what we describe as algorithmic creatures. We map the different modes of reflection about/through/with technologies of automation to argue for a PD with algorithmic creatures focused on pluralism, justice, equity, and care.",Agency; ISituated automation; Participatory design; Algorithmic creatures; Artificial intelligence
10.1145/3401025.3406443,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3401025.3406443,"Baban, Philsy",2020,Pre-Processing and Data Validation in IoT Data Streams,inproceedings,Proceedings of the 14th ACM International Conference on Distributed and Event-Based Systems,ACM,"In the last few years, distributed stream processing engines have been on the rise due to their crucial impacts on real-time data processing with guaranteed low latency in several application domains such as financial markets, surveillance systems, manufacturing, smart cities, etc. Stream processing engines are run-time libraries to process data streams without knowing the lower level streaming mechanics. Apache Storm, Apache Flink, Apache Spark, Kafka Streams and Hazelcast Jet are some of the popular stream processing engines. Nowadays, critical systems like energy systems, are interconnected and automated. As a result, these systems are vulnerable to cyber-attacks. In real-world applications, the sensing values come from sensor devices contains missing values, redundant data, data outliers, manipulated data, data failures, etc. Therefore, our system must be resilient to these conditions. In this paper, we present an approach to check if there is any above mentioned conditions by pre-processing data streams using a stream processing engine like Apache Flink which will be updated as a library in future. Then, the pre-processed streams are forwarded to other stream processing engines like Apache Kafka for real stream processing. As a result, data validation, data consistency and integrity for a resilient system can be accomplished before initiating the actual stream processing.",resiliency; stream processing; data validation; data pre-processing
10.1145/3433174.3433593,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3433174.3433593,"Kalinin, Maxim and Zegzhda, Peter",2020,AI-Based Security for the Smart Networks,inproceedings,13th International Conference on Security of Information and Networks,ACM," The paper reviews actual tasks of intrusion prevention for the reconfigurable networks, the smart networks, that arrange a self-organizing adhoc cyberspace of the Internet of Things (IoT), VANET, FANET, WSN. The smart networks are characterized with heterogeneity, structural complexity, and dynamic topology that are causing the new security threats. For them, the conventional methods of intrusion detection take a poor effect. Our study sets a comprehensive approach that aggregates the artificial intelligence (AI) based protection erecting a multimodal intrusion prevention approach. It combines the advanced artificial neural networks for effective classification of the security intrusions on the big datasets, the bioinformatics algorithms for the similarity matching of the operational sequences, and the swarm intelligence for the higher trustiness of the interhost communications. Our solution has shown the higher effectiveness than a traditional technique of the intensive data processing.",cyber threat; artificial intelligence; swarm; sequence alignment; security; hybrid; smart network; bioinformatics; AI; IoT; similarity; intrusion detection; neural network
10.1145/3055601.3055618,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3055601.3055618,"Silvestri, Simone and Baker, D. A. and Dolce, Valeria",2017,Integration of Social Behavioral Modeling for Energy Optimization in Smart Environments,inproceedings,Proceedings of the 2nd International Workshop on Social Sensing,ACM,"A key requirement for success of smart home energy management systems is understanding the user's psychological perception of a smart environments, and the design of control strategies that specifically take into account such dimensions in system operation. We discuss how our research develops psychological models and integrates them with optimization and machine learning techniques to realize social and behavioral aware energy optimization methodologies for smart homes.",Energy management; Social-behavioral models; Smart Living
10.1145/3357767.3357776,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3357767.3357776,"Garvanova, Magdalena and Garvanov, Ivan and Kabakchiev, Christo and Shishkov, Boris",2019,Measuring and Clustering Moving Objects,inproceedings,Proceedings of the Eighth International Conference on Telecommunications and Remote Sensing,ACM,"Gathering and processing data is essential as it concerns (road) traffic surveillance and management. Nevertheless, most of the current solutions concerning this are either insufficiently aligned with the corresponding real-life business processes, or are too expensive, or are not enough ""interdisciplinary"". We propose an approach that is claimed to be not only easy-to-implement but also not expensive to facilitate. The approach allows for clustering the ""observed"" moving vehicles and the data gathering is essentially based on a Forward Scattering (FS) radar. Such a solution offers a number of features such as: relatively simple hardware, an enhanced target radar cross section (compared to traditional radar), a long coherent interval of the receiving signal, robustness to stealth technology, and possible operation using non-cooperative transmitters. Further, a FS-based vehicle detection would not pollute the radio distribution with additional radio signals. Finally, the presence of GPS signals anywhere allows for a worldwide use. The data-analytics-related tasks (that are essentially driven by Machine Learning) are realized using tools, such as IBM SPSS Statistics and K-Means Cluster Analysis. The strengths of the proposed approach are partially justified by experimental data that is however only limited to the approach itself. Said otherwise, broader validation studies have not yet been conducted, such that the proposed approach is ""compared"" to other existing solutions. This is planned as future research. Still, the initial results obtained inspire us already to expect that the proposed signal processing of GPS signal shadows combined with Machine Learning can be successfully applied in practice for clustering moving objects in general, and in particular - for clustering vehicles in the context of road traffic.",signal processing; estimation; clustering
10.1145/3477244.3477624,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3477244.3477624,"Guo, Xiaolong and Han, Song and Hu, X. Sharon and Jiao, Xun and Jin, Yier and Kong, Fanxin and Lemmon, Michael",2021,"Towards Scalable, Secure, and Smart Mission-Critical IoT Systems: Review and Vision",inproceedings,Proceedings of the 2021 International Conference on Embedded Software,ACM,"Recent emerging technologies such as artificial intelligence and machine learning have been promising enormous economic and societal benefits. While it is desirable to deploy these technologies to Internet-of-Things (IoT) infrastructures in many applications such as medical, energy, transportation, and industrial automation systems, such deployments present daunting challenges in performance, efficiency, and dependability of scaling-up IoT infrastructure, due to the ever-increasing number of edge devices, ever-increasing levels of device and system heterogeneity, and more stringent requirements of reliability, robustness, and security in mission-critical settings. This position paper elaborates the needs for a cross-layer and full hardware/software stack solution for the design and deployment of scalable, secure, and smart mission-critical IoT systems from four different perspectives and research fields. We present a review of recent studies on such issues and identify the potential challenges and gaps, based on which we highlight some important research directions and future works that can be conducted to tackle such challenges.",
10.1145/3211890.3211920,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3211890.3211920,"Lorenz, D. and Perelman, V. and Raichstein, E. and Barabash, K. and Shribman, A.",2018,SliceNet: Cognitive Slice Management Framework for Virtual Multi-Domain 5G Networks,inproceedings,Proceedings of the 11th ACM International Systems and Storage Conference,ACM,,
10.1145/3485730.3494114,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3485730.3494114,"Pope, James and Raimondo, Francesco and Kumar, Vijay and McConville, Ryan and Piechocki, Rob and Oikonomou, George and Pasquier, Thomas and Luo, Bo and Howarth, Dan and Mavromatis, Ioannis and Carnelli, Pietro and Sanchez-Mompo, Adrian and Spyridopoulos, Theodoros and Khan, Aftab",2021,Container Escape Detection for Edge Devices,inproceedings,Proceedings of the 19th ACM Conference on Embedded Networked Sensor Systems,ACM,"Edge computing is rapidly changing the IoT-Cloud landscape. Various testbeds are now able to run multiple Docker-like containers developed and deployed by end-users on edge devices. However, this capability may allow an attacker to deploy a malicious container on the host and compromise it. This paper presents a dataset based on the Linux Auditing System, which contains malicious and benign container activity. We developed two malicious scenarios, a denial of service and a privilege escalation attack, where an adversary uses a container to compromise the edge device. Furthermore, we deployed benign user containers to run in parallel with the malicious containers. Container activity can be captured through the host system via system calls. Our time series auditd dataset contains partial labels for the benign and malicious related system calls. Generating the dataset is largely automated using a provided AutoCES framework. We also present a semi-supervised machine learning use case with the collected data to demonstrate its utility. The dataset and framework code are open-source and publicly available.",Container Escape; Anomaly Detection; Datasets; Cybersecurity
,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3468791.3468810,"Rahaman, Mohammad Saiedur and Shao, Wei and Salim, Flora D. and Turky, Ayad and Song, Andy and Chan, Jeffrey and Jiang, Junliang and Bradbrook, Doug",2021,MoParkeR : Multi-Objective Parking Recommendation,inbook,33rd International Conference on Scientific and Statistical Database Management,ACM,"Existing parking recommendation solutions mainly focus on finding and suggesting parking spaces based on the unoccupied options only. However, there are other factors associated with parking spaces that can influence someone’s choice of parking such as fare, parking rule, walking distance to destination, travel time, likelihood to be unoccupied at a given time. More importantly, these factors may change over time and conflict with each other which makes the recommendations produced by current parking recommender systems ineffective. In this paper, we propose a novel problem called multi-objective parking recommendation. We present a solution by designing a multi-objective parking recommendation engine called MoParkeR that considers various conflicting factors together. Specifically, we utilise a non-dominated sorting technique to calculate a set of Pareto-optimal solutions, consisting of recommended trade-off parking spots. We conduct extensive experiments using two real-world datasets to show the applicability of our multi-objective recommendation methodology. ",
10.1145/3365921.3365951,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3365921.3365951,"Kharbouch, Abdelhak and Bakhouya, Mohamed and Maakoul, Anas El and Ouadghiri, Driss El",2019,A Holistic Approach for Heating and Ventilation Control in EEBs,inproceedings,Proceedings of the 17th International Conference on Advances in Mobile Computing &amp; Multimedia,ACM,"Internet of Things (IoT) and Big data technologies combined with context-driven control could play an important role in developing approaches for reducing energy consumption while maintaining occupants' comfort in smart buildings. For instance, Heating, Ventilation and Air Conditioning systems (HVAC) are the most used systems for maintaining the thermal comfort inside buildings, however, they are considered among the main electricity consuming systems. Therefore, adopting new approaches for minimizing energy consumption seems to be the relevant solution. Renewable energy sources, such as geothermal energy is a promising technique that could be integrated together with the HVAC systems in order to save energy. In this paper, we propose a new approach towards an integrated system using Earth to Air Heat exchanger together with active HVAC systems operated and controlled by IoT and Big Data technologies. An experimental setup is discussed to highlight its components and usefulness towards energy saving in smart buildings.",Context-awareness; Energy Efficient Buildings; Big data; Internet of Things; Complex-event processing; Earth to Air Heat Exchanger
10.1145/3469595.3469602,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3469595.3469602,"Rough, Daniel",2021,Conservation Through Conversation - A Provocation,inproceedings,CUI 2021 - 3rd Conference on Conversational User Interfaces,ACM," The world is in the midst of an ecological crisis. Biodiversity is plummeting, the ice caps are melting, rainforest wildlife is being slaughtered wholesale for palm oil plantations, and we’re consuming far too much of the planet’s resources. The volume of carbon dioxide being pumped into the atmosphere, warming our planet, and destroying the environment, is unsustainable. CUI research won’t matter if humanity itself can’t provide its side of the conversation. This is everyone’s problem, and everyone can be part of the solution, whether it’s eating less meat or not binning our recyclables. Can we, as CUI researchers, do anything more specific? I think we can, and should, be making the conversation about conservation.",voice user interfaces; behaviour change; conversational user interfaces; environmental science; ecology
10.1145/3170521.3170548,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3170521.3170548,"Verma, Dhwaj",2018,CPS-Heart: Cyber-Physical Systems for Cardiovascular Diseases,inproceedings,Proceedings of the Workshop Program of the 19th International Conference on Distributed Computing and Networking,ACM,"This paper describes the role of the cyber-physical system for care of the human heart. It proposes the general framework for three sensors for heart care i.e. ECG (Electrocardiogram) sensor, PCG (Phonocardiogram) sensor and Lung sound sensor which is connected to management, analysis, and processing server that will process the data and take it out some useful information from it that will be monitoring of heart health and prediction about any cardiovascular diseases. This paper describes the model from these sensors to data collection to processing to visualization. Different layers have many different modules which have different roles. This model will help many cardiovascular patients to monitor their heart health and it will also help these people to book their appointments to their nearest cardiologist using a mobile application or web application.",ECG; heart; phonocardiogram; cyber-physical system; electrocardiogram; PCG; cardiovascular diseases
10.1145/3472163.3472173,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3472163.3472173,"Zouari, Firas and Kabachi, Nadia and Boukadi, Khouloud and Ghedira Guegan, Chirine",2021,Data Management in the Data Lake: A Systematic Mapping,inproceedings,25th International Database Engineering &amp; Applications Symposium,ACM," The computer science community is paying more and more attention to data due to its crucial role in performing analysis and prediction. Researchers have proposed many data containers such as files, databases, data warehouses, cloud systems, and recently data lakes in the last decade. The latter enables holding data in its native format, making it suitable for performing massive data prediction, particularly for real-time application development. Although data lake is well adopted in the computer science industry, its acceptance by the research community is still in its infancy stage. This paper sheds light on existing works for performing analysis and predictions on data placed in data lakes. Our study reveals the necessary data management steps, which need to be followed in a decision process, and the requirements to be respected, namely curation, quality evaluation, privacy-preservation, and prediction. This study aims to categorize and analyze proposals related to each step mentioned above.",Data lake; Data management; Systematic mapping
10.1145/3487664.3487785,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3487664.3487785,"Khanh Duy, Truong and K\""{u}ng, Josef and Huu Hanh, Hoang",2021,Survey on IoT Data Analytics with Semantic Approaches,inproceedings,The 23rd International Conference on Information Integration and Web Intelligence,ACM,"Data generated from the Internet of Things (IoT) devices that are mostly cheap enough for any specific use case. It shows the ability to gather data about the physical environment and to understand real-time context, combining with other heterogeneous data sources such as sensor networks, social media, crowdsource data collections, etc. Data analytics can enable a massive set of new services for IoT applications. The management of data in an ultra-scale network which is continuously expanding leads to concerns in data analytics and management. The researchers have examined the challenge of interoperability of applications and services among IoT applications to address them. The common problems of interoperability come from different levels, from syntactic to semantic. In this paper, we take a broad view of current IoT analytics work where Semantic Web approaches aim to solve the semantic interoperability by exploring recent studies in IoT systems. The paper taxonomized literature based on the interoperability requirement of the IoT system. This study identifies the opportunity resulting from the convergence of the Semantic Web and IoT data analytics.",Semantic Data Analytics; Semantic Middleware; Web of Things; Internet of things; Sensor network; Semantic Web
10.1145/3035918.3056446,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3035918.3056446,"Bailis, Peter and Gan, Edward and Rong, Kexin and Suri, Sahaana",2017,"Demonstration: MacroBase, A Fast Data Analysis Engine",inproceedings,Proceedings of the 2017 ACM International Conference on Management of Data,ACM,"Data volumes are rising at an increasing rate, stressing the limits of human attention. Current techniques for prioritizing user attention in this fast data are characterized by either cumbersome, ad-hoc analysis pipelines comprised of a diverse set of analytics tools, or brittle, static rule-based engines. To address this gap, we have developed MacroBase, a fast data analytics engine that acts as a search engine over fast data streams. MacroBase provides a set of highly-optimized, modular operators for streaming feature transformation, classification, and explanation. Users can leverage these optimized operators to construct efficient pipelines tailored for their use case. In this demonstration, SIGMOD attendees will have the opportunity to interactively answer and refine queries using MacroBase and discover the potential benefits of an advanced engine for prioritizing attention in high-volume, real-world data streams.",scale; attention; classification; fast data; streaming
10.1145/3428502.3428516,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3428502.3428516,"Al Zadjali, Halah",2020,Building the Right AI Governance Model in Oman,inproceedings,Proceedings of the 13th International Conference on Theory and Practice of Electronic Governance,ACM,"Across the globe, Artificial Intelligence (AI) promises enormous benefits for humans well-being. This new wave is being rolled out in our daily lives. However, there is a debate around the growing ethical threats and violations associated with ungoverned applications of AI. Dealing with those issues, the author raises the question of how to build the right AI governance model in Oman. Hence, this paper identifies how different countries' developed their own AI governance models through an extensive case study of common factors that contributed to the success of UK and Singapore. The author concludes this paper by displaying suggestions to construct good governance that would ultimately lead the government to foster AI innovations and enhance AI's positive potentials.",innovations; Singapore; ethics; Artificial Intelligence; AI governance; Oman; UK
,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3394171.3416279,"Wu, Jie and Li, Yingying and Zhang, Wei and Wu, Yi and Tan, Xiao and Zhang, Hongwu and Wen, Shilei and Ding, Errui and Li, Guanbin",2020,Modularized Framework with Category-Sensitive Abnormal Filter for City Anomaly Detection,inbook,Proceedings of the 28th ACM International Conference on Multimedia,ACM,"Anomaly detection in the city scenario is a fundamental computer vision task and plays a critical role in city management and public safety. Although it has attracted intense attention in recent years, it remains a very challenging problem due to the complexity of the city environment, the serious imbalance between normal and abnormal samples, and the ambiguity of the concept of abnormal behavior. In this paper, we propose a modularized framework to perform general and specific anomaly detection. A video segment extraction module is first employed to obtain the candidate video segments. Then an anomaly classification network is introduced to predict the abnormal score for each category. A category-sensitive abnormal filter is concatenated after the classification model to filter the abnormal event from the candidate video clips. It is helpful to alleviate the impact of the imbalance of abnormal categories in the test phase and obtain more accurate localization results. The experimental results reveal that our framework obtains a 66.41 MF1 in the test set of the CitySCENE Challenge 2020, which ranks first in the specific anomaly detection task.",
10.1145/2897053.2897067,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2897053.2897067,"Nallur, Vivek and Cardozo, Nicol\'{a}s and Clarke, Siobh\'{a}n",2016,Clonal Plasticity: A Method for Decentralized Adaptation in Multi-Agent Systems,inproceedings,Proceedings of the 11th International Symposium on Software Engineering for Adaptive and Self-Managing Systems,ACM,"This paper introduces a new plant-inspired mechanism for decentralized adaptation, called clonal plasticity, which does not make use of the MAPE loop. The mechanism acts on every individual in a population and does not require centralized control. The paper presents a case-study demonstrating its utility and feasibility in adaptation. The paper concludes with some thoughts about the costs and limitations of this mechanism, and possible future strands of research in this direction.",decentralized self-adaptation; plasticity
10.1145/3209281.3209366,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3209281.3209366,"Marivate, Vukosi and Moorosi, Nyalleng",2018,Exploring Data Science for Public Good in South Africa: Evaluating Factors That Lead to Success,inproceedings,Proceedings of the 19th Annual International Conference on Digital Government Research: Governance in the Data Age,ACM,"In the pursuit of public service, governments have to oversee many complex systems. In recent years, data-driven methodologies have been adopted as tools to oversee and enhance service delivery. In this paper we discuss the ways that the government of South Africa, and its agencies, use data tools as well as the policies and investments that have been put into place; some of which have created a more enabling ecosystem while others have created difficulties and obstacles on the road towards realising the powers of analytics for social good. We discuss the current data landscape from the lens of Open Data policies, data readiness policies, human capital development and ethics. The paper is a summary of our observations, our successes, aspirations and challenges as we endeavour to contribute to a more data-driven governance.",open data; representation and inclusion; data science for social good; government data; data readiness; e-government
10.1145/3126858.3131599,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3126858.3131599,"Santos, Cristiano and Concei\c{c}\~{a}o, Ruhan and Agostini, Luciano and Corr\^{e}a, Guilherme and Zatt, Bruno and Porto, Marcelo",2017,Rate and Complexity-Aware Coding Scheme for Fixed-Camera Videos Based on Region-of-Interest Detection,inproceedings,Proceedings of the 23rd Brazillian Symposium on Multimedia and the Web,ACM,"This paper presents a rate and complexity-aware coding scheme for fixed-camera videos that are designed to improve image quality in Regions of Interest (ROI) by prioritizing the encoding of such regions through the use of a modified mode decision equation. ROIs are defined in this work as faces, with the application of a face detection algorithm. Background Images (BGI) are also detected with the aim of reducing bitrate in coding blocks belonging to these areas. Finally, the proposed scheme also applies an early decision method intending to reduce coding time. Experimental results show that the proposed scheme is capable of improving the image quality in 0.99 dB in ROIs, reaching an improvement of 1.16 dB in the best case. Also, the scheme achieves an encoding time reduction of up to 55% (about 5.5%, on average) with unexpressive variations in the required bitrate.",video coding; hevc; background; region of interest; face detection
10.1145/3314183.3324968,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3314183.3324968,"Dini Kounoudes, Alexia and Kapitsaki, Georgia M. and Milis, Marios",2019,Towards Considering User Privacy Preferences in Smart Water Management,inproceedings,"Adjunct Publication of the 27th Conference on User Modeling, Adaptation and Personalization",ACM,"Adaptive systems are based on user preferences and needs, while sensing and context awareness are also essential features. Recently, the notion of smart homes requires the collection of different data from users, in order to provide them with a personalized user experience. In this context, smart water management can facilitate activities within the smart home. User privacy protection is vital in this environment to provide adaptive data collection and usage. In this paper, we introduce our vision towards user privacy protection in this setting by specifying and considering user privacy preferences, and we present our ongoing work and its initial results. The current work is being conducted in the framework of the TAMIT research project. This initial work will serve as a basis for the integration of user privacy management within TAMIT and can be a useful source of information for the management of user privacy preferences in similar platforms.",privacy protection; user privacy preferences; smart water management
10.1145/2792838.2799673,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/2792838.2799673,"Daly, Elizabeth and Berlingerio, Michele and Schnitzler, Francois",2015,"Crowd Sourcing, with a Few Answers: Recommending Commuters for Traffic Updates",inproceedings,Proceedings of the 9th ACM Conference on Recommender Systems,ACM,"Real-time traffic awareness applications are playing an ever increasing role understanding and tackling traffic congestion in cities. First-hand accounts from drivers witnessing an incident is an invaluable source of information for traffic managers. Nowadays, drivers increasingly contact control rooms through social media to report on journey times, accidents or road weather conditions. These new interactions allow traffic controllers to engage users, and in particular to query them for information rather than passively collecting it. Querying participants presents the challenge of which users to probe for updates about a specific situation. In order to maximise the probability of a user responding and the accuracy of the information, we propose a strategy which takes into account the engagement levels of the user, the mobility profile and the reputation of the user. We provide an analysis of a real-world user corpus of Twitter users contributing updates to LiveDrive, a Dublin based traffic radio station.",recommender systems; crowd-sourcing; traffic
10.1145/3180457.3180458,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3180457.3180458,"Dukkipati, Chethana and Zhang, Yunpeng and Cheng, Liang Chieh",2018,"Decentralized, BlockChain Based Access Control Framework for the Heterogeneous Internet of Things",inproceedings,Proceedings of the Third ACM Workshop on Attribute-Based Access Control,ACM,"Privacy and safety are the most needed features while accessing the data in the IoT. Due to the complicated decentralization and heterogeneous environment present in IoT, the security and privacy of the data becomes a challenging job for the developers. The current methods are not suitable for these scenarios where a decentralized and heterogeneous system exists. This paper provides a new method for access control in IoT based on the booming technology ""Block Chain,"" which helps the user in accessing or controlling their data. The contribution consists of a description of the model used to show how a blockchain is used for creating access control methods. To implement the method, the blockchain is taken as the decentralized access manager. The proposed method is validated with respect to the previous related work. Finally, the limitations and future work of the paper are discussed. Access Control Systems are proved to provide access control to critical resources. The right to access the resources is defined by the access control policies that are executed during the access request time.",smart contract; ABAC; RBAC; blockchain; ORBAC
10.1145/3319499.3335655,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3319499.3335655,"Distante, Damiano and Winckler, Marco and Bernhaupt, Regina and Bowen, Judy and Campos, Jos\'{e} Creissac and M\""{u}ller, Florian and Palanque, Philippe and Van den Bergh, Jan and Weyers, Benjamin and Voit, Alexandra",2019,Trends on Engineering Interactive Systems: An Overview of Works Presented in Workshops at EICS 2019,inproceedings,Proceedings of the ACM SIGCHI Symposium on Engineering Interactive Computing Systems,ACM,"Workshops are a great opportunity for identifying innovative topics of research that might require discussion and maturation. This paper summarizes the outcomes of the workshops track of the 11th Engineering Interactive Computing Systems conference (EICS 2019), held in Valencia (Spain) on 18-21 June 2019. The track featured three workshops, one half-day, one full-day and one two-days workshop, each focused on specific topics of the ongoing research in engineering usable and effective interactive computing systems. In particular, the list of discussed topics include novel forms of interaction and emerging themes in HCI related to new application domains, more efficient and enjoyable interaction possibilities associated to smart objects and smart environments, challenges faced in designing, developing and using interactive systems involving multiple stakeholders.",smart objects; multimodal interaction; smart environments; enabling tecnhologies; engineering interactive systems; HCI; multiple stakeholders
10.1145/3308557.3313121,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3308557.3313121,"Knijnenburg, Bart and Bahirat, Paritosh and He, Yangyang and Willemsen, Martijn and Sun, Qizhang and Kobsa, Alfred",2019,IUIoT: Intelligent User Interfaces for IoT,inproceedings,Proceedings of the 24th International Conference on Intelligent User Interfaces: Companion,ACM,"As IoT devices begin to permeate our environment, our interaction with these devices are starting to have a real potential to transform our daily lives. Therefore, there exists an incredible opportunity for intelligent user interfaces to simplify the task of controlling such devices. The goal of IUIoT workshop was to serve as a platform for researchers who are working towards the design of IoT systems from an intelligent, human-centered perspective. The workshop accepted a total of five papers: two position and three extended abstracts. These papers were presented by the authors and discussed among the workshop attendees with an aim of exploring future directions and improving existing approaches towards designing intelligent User Interfaces for IoT environments.",smarthome; intelligent user interface; internet of things
10.1145/3419016.3431491,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3419016.3431491,"Bhatia, Laksh and Breza, Michael and Marfievici, Ramona and McCann, Julie A.",2020,LoED: The LoRaWAN at the Edge Dataset: Dataset,inproceedings,Proceedings of the Third Workshop on Data: Acquisition To Analysis,ACM,"This paper presents the LoRaWAN at the Edge Dataset (LoED), an open LoRaWAN packet dataset collected at gateways. Real-world LoRaWAN datasets are important for repeatable sensor-network and communications research and evaluation as, if carefully collected, they provide realistic working assumptions. LoED data is collected from nine gateways over a four month period in a dense urban environment. The dataset contains packet header information and all physical layer properties reported by gateways such as the CRC, RSSI, SNR and spreading factor. Files are provided to analyse the data and get aggregated statistics. The dataset is available at: doi.org/10.5281/zenodo.4121430",gateways; urban environment; datasets; lorawan
10.1145/3463944.3469267,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3463944.3469267,"Hamza, Rafik and Zettsu, Koji",2021,Investigation on Privacy-Preserving Techniques For Personal Data,inproceedings,Proceedings of the 2021 Workshop on Intelligent Cross-Data Analysis and Retrieval,ACM,"Privacy protection technology has become a crucial part of almost every existing cross-data analysis application. The privacy-preserving technique allows sharing sensitive personal information and preserves the users' privacy. This new trend influences data collection results by improving the analytical accuracy, increasing the number of participants, and better understand the participants' environments. Herein, collecting these personal data is significant to many advantageous applications such as health monitoring. Nevertheless, these applications encounter real privacy threats and concerns about handling personal information. This paper aims to determine privacy-preserving personal data mining technologies and analyze these technologies' advantages and shortcomings. Our purpose is to provide an in-depth understanding of personal data privacy and highlight important viewpoints, existing challenges, and future research directions.",requirements; security; personal data; privacy-preserving; data collection
10.1145/3210604.3210614,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3210604.3210614,"Loi, Daria and Lodato, Thomas and Wolf, Christine T. and Arar, Raphael and Blomberg, Jeanette",2018,PD Manifesto for AI Futures,inproceedings,"Proceedings of the 15th Participatory Design Conference: Short Papers, Situated Actions, Workshops and Tutorial - Volume 2",ACM,"A deep discussion and reflection on the implications surrounding the design, development, and deployment of what are being described as artificially intelligent systems is urgent. We propose that within this context, Participatory Design, not only has much to offer, it has a responsibility to deeply engage. This workshop brings together practitioners and researchers from diverse disciplinary backgrounds to discuss and reflect on the cultural, ethical, political, and social implications surrounding the design, development, and deployment of intelligent systems and to explore participatory design approaches, tools, and guidelines that should ground the design of intelligent systems.",artificial intelligence; ethical implications; intelligent systems
