doi,url,author,year,title,articleType,sourceTitle,base,abstract,keywords
https://doi.org/10.1016/j.compag.2019.105066,https://www.sciencedirect.com/science/article/pii/S0168169919304089,Qing Gu and Li Sheng and Tianhao Zhang and Yuwen Lu and Zhijun Zhang and Kefeng Zheng and Hao Hu and Hongkui Zhou,2019,Early detection of tomato spotted wilt virus infection in tobacco using the hyperspectral imaging technique and machine learning algorithms,article,Computers and Electronics in Agriculture,ScienceDirect,"The hyperspectral imaging technique was used for the non-destructive detection of tomato spotted wilt virus (TSWV) infection in tobacco at an early stage. Spectra ranging from 400 to 1000 nm with 128 bands from inoculated and healthy tobacco plants were analyzed by using three wavelength selection methods (successive projections algorithm (SPA), boosted regression tree (BRT), and genetic algorithm (GA)), and four machine learning (ML) techniques (boosted regression tree (BRT), support vector machine (SVM), random forest (RF), and classification and regression tress (CART)). The results indicated that the models built by the BRT algorithm using the wavelengths selected by SPA as the input variables obtained the best outcome for the 10-fold cross-validation with the mean overall accuracy of 85.2% and area under receiver operating curve (AUC) of 0.932. The band selection results and variable contribution analysis in BRT modeling jointly showed that the near-infrared (NIR) spectral region is informative and important for the differentiation of infected and healthy tobacco leaves. Different stages of post-inoculation were split according to the molecular identification and visual observation. The classification results at different stages indicated that the hyperspectral imaging data combined with ML methods and wavelength selection algorithms can be used for the early detection of TSWV in tobacco, both at the presymptomatic stage and during the period before the systematic infection can be detected by the molecular identification approach.",Tobacco plants; Tomato spotted wilt virus; Presymptomatic detection; Hyperspectral imaging; Machine learning
https://doi.org/10.1016/j.scs.2021.103311,https://www.sciencedirect.com/science/article/pii/S2210670721005874,Muhammad Adil and Muhammad Khurram Khan,2021,Emerging IoT Applications in Sustainable Smart Cities for COVID-19: Network Security and Data Preservation Challenges with Future Directions,article,Sustainable Cities and Society,ScienceDirect,"COVID-19 is a global infectious disease that can be easily spread by the contiguity of infected people. To prevent from COVID-19 and reduce its impact in sustainable smart cities, the global research communities are working relentlessly by harnessing the emerging technologies to develop the safest diagnosis, evaluation, and treatment procedures, and Internet of Things (IoT) is one of the pioneers among them. IoT can perform a pivotal role to diminish its immense contagious rate by suitable utilization in emerging healthcare IoT applications in sustainable smart cities. Therefore, the focus of this paper is to outline a survey of the emerging healthcare IoT applications practiced in the perspective of COVID-19 pandemic in terms of network architecture security, trustworthiness, authentication, and data preservation followed by identifying existing challenges to set the future research directions. The salient contributions of this work deal with the accomplishment of a detailed and comprehensive literature review of COVID-19 starting from 2019 through 2021 in the context of emerging healthcare IoT technology. In addition, we extend the correlated contributions of this work by highlighting the weak aspects of the existing emerging healthcare IoT applications, security of different network layers and secure communication environment followed by some associated requirements to address these challenges. Moreover, we also identify future research directions in sustainable smart cities for emerging healthcare IoT utilization in the context of COVID-19 with the most productive results and least network implementation costs.",Emerging IoT applications for COVID-19; Sustainable smart cities; Network architecture security; Security and data preservation challenges
https://doi.org/10.1016/j.iot.2020.100342,https://www.sciencedirect.com/science/article/pii/S2542660520301736,Deepti Gupta and Smriti Bhatt and Maanak Gupta and Ali Saman Tosun,2021,Future Smart Connected Communities to Fight COVID-19 Outbreak,article,Internet of Things,ScienceDirect,"Internet of Things (IoT) has grown rapidly in the last decade and continues to develop in terms of dimension and complexity, offering a wide range of devices to support a diverse set of applications. With ubiquitous Internet, connected sensors and actuators, networking and communication technology along with artificial intelligence (AI), smart cyber-physical systems (CPS) provide services rendering assistance and convenience to humans in their daily lives. However, the recent outbreak of COVID-19 (also known as coronavirus) pandemic has exposed and highlighted the limitations of contemporary technological deployments especially to contain the widespread of this disease. IoT and smart connected technologies together with data-driven applications can play a crucial role not only in the prevention, mitigation, or continuous remote monitoring of patients, but also enable prompt enforcement of guidelines, rules, and administrative orders to contain such future outbreaks. In this paper, we envision an IoT and data-supported connected ecosystem designed for intelligent monitoring, pro-active prevention and control, and mitigation of COVID-19 and similar epidemics. We propose a gamut of synergistic applications and technology systems for various smart infrastructures including E-Health, smart home, supply chain management, transportation, and city, which will work in convergence to develop ‘pandemic-proof’ future smart communities. We also present a generalized cloud-enabled IoT implementation framework along with scientific solutions, which can be adapted and extended to deploy smart connected ecosystem scenarios using widely used Amazon Web Services (AWS) cloud infrastructures. In addition, we also implement an E-Health RPM use case scenario to demonstrate the need and practicality for smart connected communities. Finally, we highlight challenges and research directions that need thoughtful consideration and across the board cooperation among stakeholders to build resilient communities against future pandemics.",COVID-19; Coronavirus; Internet of things; Cloud computing; Edge computing; Artificial intelligence (AI); Machine learning; Smart communities; Multi-layered architecture; Security; Privacy
10.3390/ijgi10090602,https://www.mdpi.com/2220-9964/10/9/602,"Carballada, Angel Miramontes and Balsa-Barreiro, Jose",2021,Geospatial Analysis and Mapping Strategies for Fine-Grained and Detailed COVID-19 Data with GIS,article,ISPRS International Journal of Geo-Information,MDPI,"The unprecedented COVID-19 pandemic is showing dramatic impact across the world. Public health authorities attempt to fight against the virus while maintaining economic activity. In the face of the uncertainty derived from the virus, all the countries have adopted non-pharmaceutical interventions for limiting the mobility and maintaining social distancing. In order to support these interventions, some health authorities and governments have opted for sharing very fine-grained data related with the impact of the virus in their territories. Geographical science is playing a major role in terms of understanding how the virus spreads across regions. Location of cases allows identifying the spatial patterns traced by the virus. Understanding these patterns makes controlling the virus spread feasible, minimizes its impact in vulnerable regions, anticipates potential outbreaks, or elaborates predictive risk maps. The application of geospatial analysis to fine-grained data must be urgently adopted for optimal decision making in real and near-real time. However, some aspects related to process and map sensitive health data in emergency cases have not yet been sufficiently explored. Among them include concerns about how these datasets with sensitive information must be shown depending on aspects related to data aggregation, scaling, privacy issues, or the need to know in advance the particularities of the study area. In this paper, we introduce our experience in mapping fine-grained data related to the incidence of the COVID-19 during the first wave in the region of Galicia (NW Spain), and after that we discuss the mentioned aspects.",2019-nCoV; COVID-19; data privacy; disease mapping; geographic Information systems; geospatial analysis; SARS-CoV-2; spatial patterns; territorial impact
https://doi.org/10.1016/j.eswa.2021.114920,https://www.sciencedirect.com/science/article/pii/S0957417421003614,Soheyl Khalilpourazari and Hossein {Hashemi Doulabi} and Aybike {Özyüksel Çiftçioğlu} and Gerhard-Wilhelm Weber,2021,Gradient-based grey wolf optimizer with Gaussian walk: Application in modelling and prediction of the COVID-19 pandemic,article,Expert Systems with Applications,ScienceDirect,"This research proposes a new type of Grey Wolf optimizer named Gradient-based Grey Wolf Optimizer (GGWO). Using gradient information, we accelerated the convergence of the algorithm that enables us to solve well-known complex benchmark functions optimally for the first time in this field. We also used the Gaussian walk and Lévy flight to improve the exploration and exploitation capabilities of the GGWO to avoid trapping in local optima. We apply the suggested method to several benchmark functions to show its efficiency. The outcomes reveal that our algorithm performs superior to most existing algorithms in the literature in most benchmarks. Moreover, we apply our algorithm for predicting the COVID-19 pandemic in the US. Since the prediction of the epidemic is a complicated task due to its stochastic nature, presenting efficient methods to solve the problem is vital. Since the healthcare system has a limited capacity, it is essential to predict the pandemic's future trend to avoid overload. Our results predict that the US will have almost 16 million cases by the end of November. The upcoming peak in the number of infected, ICU admitted cases would be mid-to-end November. In the end, we proposed several managerial insights that will help the policymakers have a clearer vision about the growth of COVID-19 and avoid equipment shortages in healthcare systems.",COVID-19; Pandemic modeling; Grey wolf optimizer; Gradient search
https://doi.org/10.1016/j.landusepol.2020.105070,https://www.sciencedirect.com/science/article/pii/S0264837720315702,Małgorzata Renigier-Biłozor and Sabina Źróbek and Marek Walacik and Artur Janowski,2020,Hybridization of valuation procedures as a medicine supporting the real estate market and sustainable land use development during the covid-19 pandemic and afterwards,article,Land Use Policy,ScienceDirect,"Currently we are facing the pandemic situation that occur all over the world. Regardless the country or even the region, the negative consequences that are expected could be very big and the level of crisis is not predictable. This situation is the challenge for the real estate market as well. Due to this fact, the authors believe that there is the time when deep transformation of approaches, procedures and awareness related to valuation domain becomes. Today, due to the fact of the global COVID-19 and pandemic restrictions is the best time to implement the automated models and advanced technological solutions to the valuation world. The authors proposed the hybrid approach that is the way to reconcile the participants on the property market. Hybrid approach is understanding as the synergy in combining aspects of new (automated solutions) and traditional components that are developed in the agile mode system creation. The proposed solutions can be treated as a cure for some symptoms of the real estate market infection but also as a vaccine, which should to a large extent prevent restrictions and nuisance in real estate valuation in case of repeated infection.",Real estate market infection; Hybridization of valuation procedures; Remote technology
10.3390/rs13224560,https://www.mdpi.com/2072-4292/13/22/4560,"Luo, Lili and Chang, Qingrui and Wang, Qi and Huang, Yong",2021,Identification and Severity Monitoring of Maize Dwarf Mosaic Virus Infection Based on Hyperspectral Measurements,article,Remote Sensing,MDPI,"Prompt monitoring of maize dwarf mosaic virus (MDMV) is critical for the prevention and control of disease and to ensure high crop yield and quality. Here, we first analyzed the spectral differences between MDMV-infected red leaves and healthy leaves and constructed a sensitive index (SI) for measurements. Next, based on the characteristic bands (RÎ») associated with leaf anthocyanins (Anth), we determined vegetation indices (VIs) commonly used in plant physiological and biochemical parameter inversion and established a vegetation index (VIc) by utilizing the combination of two arbitrary bands following the construction principles of NDVI, DVI, RVI, and SAVI. Furthermore, we developed classification models based on linear discriminant analysis (LDA) and support vector machine (SVM) in order to distinguish the red leaves from healthy leaves. Finally, we performed UR, MLR, PLSR, PCR, and SVM simulations on Anth based on RÎ», VIs, VIc, and RÎ» + VIs + VIc and indirectly estimated the severity of MDMV infection based on the relationship between the reflection spectra and Anth. Distinct from those of the normal leaves, the spectra of red leaves showed strong reflectance characteristics at 640 nm, and SI increased with increasing Anth. Moreover, the accuracy of the two VIc-based classification models was 100%, which is significantly higher than that of the VIs and RÎ»-based models. Among the Anth regression models, the accuracy of the MLR model based on RÎ» + VIs + VIc was the highest (R2c = 0.85; R2v = 0.74). The developed models could accurately identify MDMV and estimate the severity of its infection, laying the theoretical foundation for large-scale remote sensing-based monitoring of this virus in the future.",plant disease; band selection; machine learning; anthocyanin; hyperspectral reflectance; linear discriminant analysis; precision crop protection
10.3390/rs13020183,https://www.mdpi.com/2072-4292/13/2/183,"Avtar, Ram and Singh, Deepak and Umarhadi, Deha Agus and Yunus, Ali P. and Misra, Prakhar and Desai, Pranav N. and Kouser, Asma and Kurniawan, Tonni Agustiono and Phanindra, KBVN",2021,Impact of COVID-19 Lockdown on the Fisheries Sector: A Case Study from Three Harbors in Western India,article,Remote Sensing,MDPI,"The COVID-19 related lockdowns have brought the planet to a standstill. It has severely shrunk the global economy in the year 2020, including India. The blue economy and especially the small-scale fisheries sector in India have dwindled due to disruptions in the fish catch, market, and supply chain. This research presents the applicability of satellite data to monitor the impact of COVID-19 related lockdown on the Indian fisheries sector. Three harbors namely Mangrol, Veraval, and Vankbara situated on the north-western coast of India were selected in this study based on characteristics like harbor&rsquo;s age, administrative control, and availability of cloud-free satellite images. To analyze the impact of COVID in the fisheries sector, we utilized high-resolution PlanetScope data for monitoring and comparison of &ldquo;area under fishing boats&rdquo; during the pre-lockdown, lockdown, and post-lockdown phases. A support vector machine (SVM) classification algorithm was used to identify the area under the boats. The classification results were complemented with socio-economic data and ground-level information for understanding the impact of the pandemic on the three sites. During the peak of the lockdown, it was found that the &ldquo;area under fishing boats&rdquo; near the docks and those parked on the land area increased by 483%, 189%, and 826% at Mangrol, Veraval, and Vanakbara harbor, respectively. After phase-I of lockdown, the number of parked vessels decreased, yet those already moved out to the land area were not returned until the south-west monsoon was over. A quarter of the annual production is estimated to be lost at the three harbors due to lockdown. Our last observation (September 2020) result shows that regular fishing activity has already been re-established in all three locations. PlanetScope data with daily revisit time has a higher potential to be used in the future and can help policymakers in making informed decisions vis-&agrave;-vis the fishing industry during an emergency situation like COVID-19.",COVID-19; fishing; harbors; marine resources; food security; PlanetScope
https://doi.org/10.1016/j.scs.2021.102942,https://www.sciencedirect.com/science/article/pii/S2210670721002274,Nehul Agarwal and Chandan Swaroop Meena and Binju P Raj and Lohit Saini and Ashok Kumar and N. Gopalakrishnan and Anuj Kumar and Nagesh Babu Balam and Tabish Alam and Nishant Raj Kapoor and Vivek Aggarwal,2021,Indoor air quality improvement in COVID-19 pandemic: Review,article,Sustainable Cities and Society,ScienceDirect,"Introduction The advent of COVID-19 has impinged millions of people. The increased concern of the virus spread in confined spaces due to meteorological factors has sequentially fostered the need to improve indoor air quality. Objective This paper aims to review control measures and preventive sustainable solutions for the future that can deliberately help in bringing down the impact of declined air quality and prevent future biological attacks from affecting the occupant’s health. Methodology Anontology chart is constructed based on the set objectives and review of all the possible measures to improve the indoor air quality taking into account the affecting parameters has been done. Observations An integrated approach considering non-pharmaceutical and engineering control measures together for a healthy indoor environment should be contemplated rather than discretizing the available solutions. Maintaining social distance by reducing occupant density and implementing a modified ventilation system with advance filters for decontamination of viral load can help in sustaining healthy indoor air quality. Conclusion The review paper in the main, provides a brief overview of all the improvement techniques bearing in mind thermal comfort and safety of occupants and looks for a common ground for all the technologies based on literature survey and offers recommendation for a sustainable future.",Indoor air quality; Air purifiers; Social distancing; Facemasks; Lockdown; Ventilation; HVAC
https://doi.org/10.1016/j.ocecoaman.2021.105687,https://www.sciencedirect.com/science/article/pii/S096456912100171X,Gerardo M.E. Perillo and Camilo M. Botero and Celene B. Milanes and Carla I. Elliff and Omar Cervantes and Seweryn Zielinski and Briana Bombana and Bruce C. Glavovic,2021,Integrated coastal zone management in the context of COVID-19,article,Ocean & Coastal Management,ScienceDirect,"With the increasing need for and emergence of research on ocean and coastal issues in the context of the COVID-19 pandemic, the Ocean & Coastal Management journal presents this Special Issue with relevant articles within the scope of Coastal Management in times of COVID-19. This Special Issue received 43 tentative abstracts, 29 manuscripts were submitted, and finally, 12 articles were accepted. We provide a wide panorama of those twelve articles that integrate the special issue, covering a diverse range of topics regarding coastal management in the COVID-19 pandemic. Seven papers are studies that discuss environmental and social problems during this time in coastal zones, while the other five explore the use of technology to face COVID-19 on beaches. These twelve articles give some insights to improve coastal management, focused on tourist beaches, natural disasters, and fisheries. In sum, this special issue offers an organized compendium of high-level articles, as a contribution to evolve towards the better ocean and coastal management within the rapid emerging of publications about COVID-19.",Integrated coastal zone management; COVID-19
10.1109/IOTM.0011.2100053,10.1109/IOTM.0011.2100053,"Naren, N. and Chamola, Vinay and Baitragunta, Sainath and Chintanpalli, Ananthakrishna and Mishra, Puneet and Yenuganti, Sujan and Guizani, Mohsen",2021,IoMT and DNN-Enabled Drone-Assisted Covid-19 Screening and Detection Framework for Rural Areas,article,IEEE Internet of Things Magazine,IEEE,"Providing rapid testing and proper treatment has become highly challenging due to the rapid and highly unpredictable spread of the coronavirus disease (COVID-19). In most developing countries, rural areas lack adequate medical facilities and medical staff for effective diagnosis and treatment. Recently, there have been several technological advancements across various engineering disciplines such as the Internet of Things, unmanned aerial vehicles (UAVs) or drones, deep neural networks (DNNs), and intelligent robots. This work proposes a prototype that integrates these technologies to develop a payload deployable in a drone to help in providing rapid testing and healthcare. The proposed UAV prototype combines secure patient authentication, an automated disinfection system, and medical sensors as part of the UAV payload. It uses a DNN model for real-time COVID-19 detection. It uses intelligent flight path planning, operational management, battery recharge planning, disinfectant refilling, and strategic location planning to quickly disseminate testing kits and essential medical services to remote locations without direct human involvement.",COVID-19;Drones;Medical services;Path planning;Medical treatment;Internet of Medical Things;Medical diagnostic imaging
10.1145/3437479.3437489,https://doi-org.ez294.periodicos.capes.gov.br/10.1145/3437479.3437489,"Dugdale, Julie and Moghaddam, Mahyar T. and Muccini, Henry",2021,IoT4Emergency: Internet of Things for Emergency Management,article,SIGSOFT Softw. Eng. Notes,ACM,"The increasing natural and man-induced disasters such as res, earthquakes, oods, hurricanes, overcrowding, or pandemic viruses endanger human lives. Hence, designing infrastructures to handle those possible crises has become an ever-increasing need. The Internet of Things (IoT) has changed our approach to safety systems by connecting sensors and providing real-time data to managers, rescuers, and endangered people. IoT systems can monitor and react to progressive disasters, people's movements and their behavioral patterns. The community faces challenges in using IoT for crises management: i) how to take advantage of technological advancements and deal with IoT resources installation issues? ii) what environmental contexts should be considered while designing IoT-based emergency handling systems? iii) how should system design comply with various levels of real-time requirements? This paper reports on the results of the First International Workshop on Internet of Things for Emergency Management (IoT4Emergency 2020), which speci cally focuses on challenges and envisioned solutions in using smart connected systems to handle disasters.",cps; detection; iot; natural hazards; crisis; emergency; risk
https://doi.org/10.1016/j.ocecoaman.2021.105533,https://www.sciencedirect.com/science/article/pii/S0964569121000181,Brendan Kane and Chris A.B. Zajchowski and Thomas R. Allen and George McLeod and Nathan H. Allen,2021,Is it safer at the beach? Spatial and temporal analyses of beachgoer behaviors during the COVID-19 pandemic,article,Ocean & Coastal Management,ScienceDirect,"Tourism localities worldwide continue to grapple with how best to sustain coastal visitation during the COVID-19 pandemic. Emerging epidemiological science illustrates the risk of disease transmission is lower outdoors than indoors, and exposure is likely lower in outdoor, coastal environments due to dispersion and dilution of respiratory droplets through regular air flow. That said, it remains unclear how beachgoer behavior affects the likelihood of disease transmission. During summer 2020, we analyzed publicly-available beachcam video data and collected unmanned aerial vehicle (UAV) imagery at the recreational beach oceanfront in Virginia Beach, U.S.A. Data were collected over 24 days, documenting tourists' and recreationists’ behaviors related to the public health guidance from the U.S. Centers for Disease Control, Commonwealth of Virginia Department of Public Health and City of Virginia Beach. Specifically, using a sample test area of beach and adjoining boardwalk, we investigated diurnal patterns of beach and boardwalk use, the location and density of use, as well as the presence of face coverings (i.e., masks) on boardwalk users. Results from beachcam analyses indicate a curvilinear trend in beach use, peaking in the mid-afternoon, while boardwalk use remained consistent throughout the day. Beachcam observations were corroborated by UAV photography and spatial analysis, indicating concentrated use of the beach adjoining shoreline above high tide, with onethird of the landward adjacent upper beach vacant. Among boardwalk pedestrians, few (8.7%) were observed wearing facial coverings. These findings point to both indirect and direct strategies coastal managers can implement to communicate when, where, and how to reduce the potential for transmission while accessing beach amenities during the COVID-19 pandemic.",COVID-19; Coastal tourism; Physical distancing; Outdoor recreation; Indirect and direct management
https://doi.org/10.1016/j.jbi.2021.103751,https://www.sciencedirect.com/science/article/pii/S1532046421000800,Osama Shahid and Mohammad Nasajpour and Seyedamin Pouriyeh and Reza M. Parizi and Meng Han and Maria Valero and Fangyu Li and Mohammed Aledhari and Quan Z. Sheng,2021,"Machine learning research towards combating COVID-19: Virus detection, spread prevention, and medical assistance",article,Journal of Biomedical Informatics,ScienceDirect,"COVID-19 was first discovered in December 2019 and has continued to rapidly spread across countries worldwide infecting thousands and millions of people. The virus is deadly, and people who are suffering from prior illnesses or are older than the age of 60 are at a higher risk of mortality. Medicine and Healthcare industries have surged towards finding a cure, and different policies have been amended to mitigate the spread of the virus. While Machine Learning (ML) methods have been widely used in other domains, there is now a high demand for ML-aided diagnosis systems for screening, tracking, predicting the spread of COVID-19 and finding a cure against it. In this paper, we present a journey of what role ML has played so far in combating the virus, mainly looking at it from a screening, forecasting, and vaccine perspective. We present a comprehensive survey of the ML algorithms and models that can be used on this expedition and aid with battling the virus.",COVID-19; Machine learning; Artificial intelligence; Healthcare; Drug development; Predictive analysis
https://doi.org/10.1016/j.cie.2021.107847,https://www.sciencedirect.com/science/article/pii/S0360835221007518,Yang Miang Goh and Jing Tian and Eugene Yan Tao Chian,2022,Management of safe distancing on construction sites during COVID-19: A smart real-time monitoring system,article,Computers & Industrial Engineering,ScienceDirect,"The outbreak of Coronavirus Disease 2019 (COVID-19) poses a great threat to the world. One mandatory and efficient measure to prevent the spread of COVID-19 on construction sites is to ensure safe distancing during workers’ daily activities. However, manual monitoring of safe distancing during construction activities can be toilsome and inconsistent. This study proposes a computer vision-based smart monitoring system to automatically detect worker breaching safe distancing rules. Our proposed system consists of three main modules: (1) worker detection module using CenterNet; (2) proximity determination module using Homography; and (3) warning alert and data collection module. To evaluate the system, it was implemented in a construction site as a case study. This study has two key contributions: (1) it is demonstrated that monitoring of safe distancing can be automated using our approach; and (2) CenterNet, an anchorless detection model, outperforms current state-of-the-art approaches in the real-time detection of workers.",COVID-19; Construction safety; Computer vision; Video surveillance; Safe distancing
10.3390/math9111287,https://www.mdpi.com/2227-7390/9/11/1287,"Kelemen, Miroslav and Polishchuk, Volodymyr and GavurovÃ¡, BeÃ¡ta and Rozenberg, RÃ³bert and Bartok, Juraj and GaÃ¡l, Ladislav and Gera, Martin and Kelemen, Martin",2021,"Model of Evaluation and Selection of Expert Group Members for Smart Cities, Green Transportation and Mobility: From Safe Times to Pandemic Times",article,Mathematics,MDPI,"This paper presents the development of technologies to support the decision-making of local government executives and smart city concept managers in selecting and evaluating the competencies of new members for advisory groups for solving problems that are implemented in safe times in individual areas or in crises, such as pandemics. The reason for developing effective urban transformation strategies and for the transparent selection of independent experts (non-politicians) for policymaking, decision-making, and implementation teams is not only the heterogeneity of smart city dimensions together with the necessary complexity and systems approach, but also the nature of the capacities and tools needed for smart city concepts. The innovative hybrid competency assessment model is based on fuzzy logic and a network for neuro-fuzzy assessment. It is a technological model for evaluating the competencies of specialists, taking into account the influence of human factors on the processes of personnel selection and system management. An innovative web platform named â€œSmart City Concept Personnel Selectionâ€ has been designed, which can be adapted to various users of municipalities or regional institutions for the transparent selection of qualified personnel for effective decision-making and the use of public funds during safe times or emergencies, such as the COVID-19 pandemic.",expert group; neuro-fuzzy assessment; evaluation of specialists; smart city; assessment risk; smart transport; mobility; transparent selection; public financial resources; recovery plan
10.1109/ANDESCON50619.2020.9272196,10.1109/ANDESCON50619.2020.9272196,"Calderón, Manolo Paredes and Calderón Merino, Marco and Marquínez, Josué Riquelme and Jiménez, Darwin Merizalde",2020,Multipurpose unmanned system: an efficient solution to increase the capabilities of the UAVs,inproceedings,2020 IEEE ANDESCON,IEEE,"The results of this research propose the implementation of a system that significantly increases the capacity of unmanned vehicles, turning them into multifunctional vehicles. The system has a logistics dispatch module and a video analytics module. The first module allows the delivery of medical, food, smoke, disinfectant, etc. The module is practical, safe and economical, features that denote the feasibility of immediate implementation in unmanned vehicles of any rank and / or classification. Note that the implementation of the dispatch module does not require additional radio frequency systems. The second module includes a video analysis process in real time, an aspect that constitutes a significant contribution to the proposed solution, since it allows obtaining important information during the flight; it also reduces the risk in air operations and simultaneously increases the efficiency of themselves. Note that video analytics optimizes resources and avoids jeopardizing the lives of aircraft pilots and crews who traditionally should carry out these activities. In times of pandemic, this innovation avoids direct contact with an infected population and can guarantee the sanitary conditions required in certain circumstances. The solution increases the capabilities of unmanned vehicles and makes them useful tools in various scenarios, whether caused by natural or man-made disasters. Our proposal is very flexible, reliable, and scalable and can be adapted to various models and makes of unmanned vehicles. The system has been implemented on fixed-wing and rotary-wing unmanned vehicles, showing satisfactory results.",Real-time systems;Visual analytics;Pandemics;Streaming media;Meters;Logistics;Neural networks;artificial intelligence;control systems;deep learning;Pandemic;image processing;UAVs;video analytics
https://doi.org/10.1016/j.scs.2021.103048,https://www.sciencedirect.com/science/article/pii/S2210670721003322,Nidal Nasser and Lutful Karim and Ahmed {El Ouadrhiri} and Asmaa Ali and Nargis Khan,2021,n-Gram based language processing using Twitter dataset to identify COVID-19 patients,article,Sustainable Cities and Society,ScienceDirect,"Due to the rapid growth of electronic documents, e.g., tweets, blogs, Facebook posts, snaps in different languages that use the same writing script, language categorization, and processing have great importance. For instance, to identify COVID-19 positive patients or people’s emotions on COVID-19 pandemic from tweets written in 35 different languages faster and accurate, language categorization and processing of tweets is significantly essential. Among many language categorization and processing techniques, character and word n-gram based techniques are very popular and simple but very efficient for categorizing and processing both short and large documents. One of the fundamental problems of language processing is the efficient use of memory space in implementing a technique so that a vast collection of documents can be easily categorized and processed. In this paper, we introduce a framework that categorizes the language of tweets using n-gram based language categorization technique and further processes the tweets using the machine-learning approach, Linear Support Vector Machine (LSVM), that may be able to identify COVID-19 positive patients. We evaluate and compare the performance of the proposed framework in terms of language categorization accuracy, precession, recall, and F-measure over n-gram length. The proposed framework is scalable as many other applications that involve extracting features and classifying languages collected from social media, and different types of networks may use this framework. This proposed framework, also being a part of health monitoring and improvement, tends to achieve the goal of having a sustainable society.",Language categorization; Character -gram; Word -gram; TFIDF; LSVM; Natural language processing
https://doi.org/10.1016/j.giq.2021.101599,https://www.sciencedirect.com/science/article/pii/S0740624X21000356,Luca Mora and Rama Krishna Reddy Kummitha and Giovanni Esposito,2021,"Not everything is as it seems: Digital technology affordance, pandemic control, and the mediating role of sociomaterial arrangements",article,Government Information Quarterly,ScienceDirect,"An overly favorable narrative has developed around the role played by digital technologies in containing Covid-19, which oversimplifies the complexity of technology adoption. This narrative takes sociomaterial arrangements for granted and conceptualizes technology affordance - the problem-solving capability of a technology - as a standard built-in feature that automatically activates during technology deployment, leading to undiversified and predetermined collective benefits. This paper demonstrates that not everything is as it seems; implementing a technology is a necessary but insufficient condition for triggering its potential problem-solving capability. The potential affordance and effects of a technology are mediated by the sociomaterial arrangements that users assemble to connect their goals to the materiality of technological artifacts and socio-organizational context in which technology deployment takes place. To substantiate this argument and illustrate the mediating role of sociomaterial arrangements, we build on sociomateriality and technology affordance theory, and we present the results of a systematic review of Covid-19 literature in which 2187 documents are examined. The review combines text data mining, co-occurrence pattern recognition, and inductive coding, and it focuses on four digital technologies that public authorities have deployed as virus containment measures: infrared temperature-sensing devices; ICT-based surveillance and contact-tracing systems; bioinformatic tools and applications for laboratory testing; and electronic mass communications media. Reporting on our findings, we add nuances to the academic debate on sociomateriality, technology affordance, and the governance of technology in public health crises. In addition, we provide public authorities with practical recommendations on how to strengthen their approach to digital technology deployment for pandemic control.",Digital technology; Technology affordance; Sociomaterial arrangements; Government; Pandemic control; Covid-19
https://doi.org/10.1016/j.robot.2021.103919,https://www.sciencedirect.com/science/article/pii/S0921889021002049,Haoguang Yang and Mythra V. Balakuntala and Jhon J. Quiñones and Upinder Kaur and Abigayle E. Moser and Ali Doosttalab and Antonio Esquivel-Puentes and Tanya Purwar and Luciano Castillo and Xin Ma and Lucy T. Zhang and Richard M. Voyles,2022,Occupant-centric robotic air filtration and planning for classrooms for Safer school reopening amid respiratory pandemics,article,Robotics and Autonomous Systems,ScienceDirect,"Coexisting with the current COVID-19 pandemic is a global reality that comes with unique challenges impacting daily interactions, business, and facility maintenance. A monumental challenge accompanied is continuous and effective disinfection of shared spaces, such as office/school buildings, elevators, classrooms, and cafeterias. Although ultraviolet light and chemical sprays are routines for indoor disinfection, they irritate humans, hence can only be used when the facility is unoccupied. Stationary air filtration systems, while being irritation-free and commonly available, fail to protect all occupants due to limitations in air circulation and diffusion. Hence, we present a novel collaborative robot (cobot) disinfection system equipped with a Bernoulli Air Filtration Module, with a design that minimizes disturbance to the surrounding airflow and maneuverability among occupants for maximum coverage. The influence of robotic air filtration on dosage at neighbors of a coughing source is analyzed with derivations from a Computational Fluid Dynamics (CFD) simulation. Based on the analysis, the novel occupant-centric online rerouting algorithm decides the path of the robot. The rerouting ensures effective air filtration that minimizes the risk of occupants under their detected layout. The proposed system was tested on a 2 × 3 seating grid (empty seats allowed) in a classroom, and the worst-case dosage for all occupants was chosen as the metric. The system reduced the worst-case dosage among all occupants by 26% and 19% compared to a stationary air filtration system with the same flow rate, and a robotic air filtration system that traverses all the seats but without occupant-centric planning of its path, respectively. Hence, we validated the effectiveness of the proposed robotic air filtration system.",Robotic air filtration; Socially-distanced classrooms; Approximation of computational fluid dynamics; Trajectory and speed optimization
